log_id,timestamp,source_ip,destination_ip,port,protocol,bytes_transferred,user_id,status
438f9733-a553-45e6-93c0-39ff9e45e7a4,2025-09-01T12:23:00,10.0.0.1,55.141.228.168,80,TCP,35176,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,SUCCESS
021d49ba-c8c6-409a-9f0e-81af42b8b925,2025-09-01T12:23:00,10.0.0.1,146.251.68.11,443,TCP,87700,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,SUCCESS
4712c9c3-6097-4156-8737-3c62b6e27af2,2025-09-01T12:23:00,10.0.0.1,88.31.118.33,8080,HTTP,76075,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,SUCCESS
3a5181c5-2e5e-4c0b-a58d-9d97fce6b87e,2025-09-01T12:23:00,10.0.0.1,179.155.137.170,80,TCP,14689,5fb2a072-2bab-4b94-9109-9cbea70c5438,SUCCESS
ed165f08-ae57-488c-ace9-8d5088c5c4cd,2025-09-01T12:23:00,10.0.0.1,126.115.187.56,8080,HTTPS,97549,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,SUCCESS
223535ce-03d8-40eb-9bfb-de128a96fa34,2025-09-01T12:23:00,10.0.0.1,124.115.209.104,8080,HTTPS,46063,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,SUCCESS
a1d42432-3a62-4682-b624-b305c40a0818,2025-09-01T12:23:00,10.0.0.1,222.12.134.153,22,TCP,8314,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,SUCCESS
4d727211-7911-4f19-a833-d5d5cfba8421,2025-09-01T12:23:00,10.0.0.1,37.208.156.30,8080,HTTP,22882,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,SUCCESS
6962b7ad-2c93-4284-a8f6-8600587d635b,2025-09-01T12:30:00,10.0.0.1,97.169.71.120,80,TCP,30949,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
6f0a6030-fcf2-4241-8708-df825e7b1743,2025-09-01T12:30:00,10.0.0.1,56.61.99.127,8080,TCP,46513,89e53854-09b7-4b59-8352-a231c51f8687,SUCCESS
2aeaef1f-c614-4eb8-a525-fc3752755e9f,2025-09-01T12:30:00,10.0.0.1,106.19.171.115,8080,TCP,31764,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,SUCCESS
451c93b5-f855-4ff7-b7cd-c08fe5f90cc4,2025-09-01T12:30:00,10.0.0.1,171.135.3.252,443,HTTPS,81651,9a7a68c7-1b0c-4669-859f-6d352b1e386f,SUCCESS
eff422f9-1acd-4a6d-80cc-05c29f414f6f,2025-09-01T12:30:00,10.0.0.1,139.136.173.86,443,HTTPS,74356,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
9f760254-7c58-4530-9876-c3fd8cdbfcbe,2025-09-01T12:30:00,10.0.0.1,24.173.90.78,22,HTTPS,7639,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,SUCCESS
e0217f9a-c538-46a1-8d7e-61582570f714,2025-09-01T12:30:00,10.0.0.1,170.91.146.63,80,HTTP,44532,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
077d01c9-65a6-4352-9571-45ed48593794,2025-09-01T12:30:00,10.0.0.1,216.95.40.215,80,TCP,58010,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,SUCCESS
9fd9e052-7508-4c6f-93bc-a83b4eb38197,2025-09-01T12:30:00,10.0.0.1,120.66.10.116,22,HTTP,71437,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,SUCCESS
b32baf9a-0e3b-4c23-8f53-1a9c3be24ffa,2025-09-01T12:30:00,10.0.0.1,129.56.51.85,80,HTTPS,55637,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,SUCCESS
199a2001-e8dd-45fa-8cfa-27546831e435,2025-09-01T12:38:00,10.0.0.1,199.157.166.242,8080,TCP,22456,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,SUCCESS
3e9ec655-55d3-4216-8ecd-341499258d56,2025-09-01T12:38:00,10.0.0.1,142.123.39.216,443,TCP,27810,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
2599c7b8-e64e-465d-8345-f0ac8fc77248,2025-09-01T12:38:00,10.0.0.1,211.227.238.21,22,HTTPS,19576,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
98184f58-6af1-497d-af17-740be4dba9dd,2025-09-01T12:38:00,10.0.0.1,87.115.175.245,80,TCP,3321,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
44568289-30ef-43c1-9d2b-3ca633a91852,2025-09-01T12:38:00,10.0.0.1,117.89.89.4,80,TCP,33250,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,SUCCESS
6f531725-1f02-4c15-a956-8ab660df9257,2025-09-01T12:38:00,10.0.0.1,219.227.241.135,22,TCP,62418,859c34dd-4540-49a3-b26d-f82b1455d905,SUCCESS
34560960-fcd2-46fb-8e92-efa3fb19b3a7,2025-09-01T12:38:00,10.0.0.1,96.3.176.152,8080,HTTPS,2703,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,SUCCESS
61c5b0a1-19e0-4408-ba6d-b6e40802136c,2025-09-01T12:38:00,10.0.0.1,71.134.80.80,80,TCP,33750,5fb2a072-2bab-4b94-9109-9cbea70c5438,SUCCESS
a0176cbb-9ad6-4cd6-8231-00da96a64b20,2025-09-01T12:38:00,10.0.0.1,201.120.146.115,8080,TCP,55268,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,SUCCESS
ffb48b46-31c0-4d87-a1d2-d2525a1e19f5,2025-09-01T12:38:00,10.0.0.1,104.245.10.163,80,TCP,95595,4663d48b-596a-4f39-b714-8d69ac9a7d2a,SUCCESS
f3698425-8c12-48f3-8e76-a62fceebc092,2025-09-01T12:43:00,10.0.0.1,23.15.120.147,8080,HTTPS,74925,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
68483408-f6fb-496b-a27e-d4da88f4fb7f,2025-09-01T12:43:00,10.0.0.1,57.91.166.46,80,HTTPS,4524,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,SUCCESS
97347e5c-bafd-4c0d-88af-2556ea0a6e01,2025-09-01T12:43:00,10.0.0.1,201.96.147.130,22,HTTPS,95751,859c34dd-4540-49a3-b26d-f82b1455d905,SUCCESS
193198de-67a4-4d5a-b71b-e1bd1d3d0e7a,2025-09-01T12:43:00,10.0.0.1,85.135.57.143,8080,TCP,50233,89e53854-09b7-4b59-8352-a231c51f8687,SUCCESS
c552b7f0-bbc8-4ae7-a5dc-562c84616e32,2025-09-01T12:43:00,10.0.0.1,194.203.41.231,22,HTTPS,49013,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,SUCCESS
e16cbbdb-4ef8-422e-b2d7-b222c698f868,2025-09-01T12:43:00,10.0.0.1,93.110.255.144,22,HTTPS,89617,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
17970fb0-5dd6-4fa5-a91d-bca0cf1628e0,2025-09-01T12:43:00,10.0.0.1,110.68.231.202,443,HTTP,7123,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,SUCCESS
d1e688ba-9a5c-4cf1-bd6c-7da2ab2e0528,2025-09-01T12:43:00,10.0.0.1,61.214.32.32,22,HTTP,59470,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,SUCCESS
6926c592-fa47-4c68-bcc4-80904e2399f4,2025-09-01T12:43:00,10.0.0.1,137.222.5.136,22,HTTPS,80069,4b7e389e-8c78-4e72-ab0b-774df43b399e,SUCCESS
d5fb7347-c471-41f6-96b6-155337a4a14e,2025-09-01T12:43:00,10.0.0.1,124.103.138.40,8080,HTTP,38630,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,SUCCESS
dd526242-18b2-4451-8bfe-8913c3268744,2025-09-01T12:58:00,10.0.0.1,14.174.234.230,443,HTTP,26171,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,SUCCESS
d8247d0c-2d09-498c-afbe-4016bda95645,2025-09-01T12:58:00,10.0.0.1,102.80.110.50,80,TCP,42600,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
5c6d61f2-b05b-4a17-a1f2-646e83d4f23a,2025-09-01T12:58:00,10.0.0.1,53.93.62.90,443,TCP,41393,5fb2a072-2bab-4b94-9109-9cbea70c5438,SUCCESS
6ebe4ef4-e831-466a-9ee8-bd650e9bbf57,2025-09-01T12:58:00,10.0.0.1,41.139.138.14,8080,HTTPS,42303,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
388fbb06-b2a1-4e8c-83e6-1539b106ef7c,2025-09-01T12:58:00,10.0.0.1,167.222.70.86,22,HTTP,40264,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,SUCCESS
54fd9b66-f872-4cce-b522-d7db4c9e828a,2025-09-01T12:58:00,10.0.0.1,209.5.21.143,22,HTTP,17991,5fb2a072-2bab-4b94-9109-9cbea70c5438,SUCCESS
d9826092-ffdb-4c7a-812d-15935ee00993,2025-09-01T12:58:00,10.0.0.1,52.26.10.158,22,TCP,53197,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,SUCCESS
75a2bb56-e5fe-4617-ae6c-cfeb477c261e,2025-09-01T12:58:00,10.0.0.1,32.55.181.95,80,TCP,55490,89e53854-09b7-4b59-8352-a231c51f8687,SUCCESS
2df771c6-a5de-4465-bf66-812166c85efd,2025-09-01T12:58:00,10.0.0.1,184.28.216.196,8080,HTTPS,19249,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,SUCCESS
e01e3c53-860f-4bf8-b62f-6d848d1018fe,2025-09-01T12:58:00,10.0.0.1,15.86.23.25,22,TCP,38892,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,SUCCESS
240b48cc-6e46-4c0a-af23-f5ad6b9e5ae1,2025-09-01T13:09:00,10.0.0.1,208.253.56.21,443,HTTPS,67706,4b7e389e-8c78-4e72-ab0b-774df43b399e,SUCCESS
f431e70d-861f-48e6-bbc8-73f4badb6a9d,2025-09-01T13:09:00,10.0.0.1,93.147.191.57,22,TCP,57024,4663d48b-596a-4f39-b714-8d69ac9a7d2a,SUCCESS
ab237955-18a9-4157-bf59-5adc246e5725,2025-09-01T13:09:00,10.0.0.1,125.219.213.110,80,HTTPS,8029,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
9bdfcfd8-eb17-4325-a3ba-0c764bfe5936,2025-09-01T13:09:00,10.0.0.1,121.58.150.109,8080,TCP,58216,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
d6ae8487-fee2-46c0-ada2-35ee032717a2,2025-09-01T13:09:00,10.0.0.1,204.39.173.167,443,TCP,79413,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,SUCCESS
93c9666f-28a2-4d7f-bd94-2c0c395f8926,2025-09-01T13:09:00,10.0.0.1,39.158.70.85,80,TCP,68873,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,SUCCESS
8780259f-b617-40cb-97e8-e970f4dd8118,2025-09-01T13:09:00,10.0.0.1,54.47.27.48,22,HTTPS,93044,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,SUCCESS
27ea26e6-95a0-4388-ac1e-ae2811e0fdd3,2025-09-01T13:09:00,10.0.0.1,126.36.143.94,80,TCP,93092,9a7a68c7-1b0c-4669-859f-6d352b1e386f,SUCCESS
17ac3c47-a8a5-472c-b8e2-af29a3eb668e,2025-09-01T13:09:00,10.0.0.1,2.249.157.233,443,TCP,24848,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
3e82ed71-9418-418f-bff9-0e827cd84a1d,2025-09-01T13:09:00,10.0.0.1,132.198.35.115,22,HTTPS,65568,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,SUCCESS
bced8442-996f-4113-8bb3-c3cc2e09bb49,2025-09-01T13:21:00,10.0.0.1,32.246.190.62,80,TCP,98164,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
7bd4d30c-c453-4b66-ab58-f6fcf09afb38,2025-09-01T13:21:00,10.0.0.1,138.160.167.104,22,TCP,21160,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,SUCCESS
dc4ea2ca-3878-4839-8028-790f90eb75c5,2025-09-01T13:21:00,10.0.0.1,9.71.227.51,8080,TCP,93270,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,SUCCESS
cd62f3bc-efcc-4ddd-a6b7-b55c430b3140,2025-09-01T13:21:00,10.0.0.1,22.38.69.41,80,HTTPS,15748,4663d48b-596a-4f39-b714-8d69ac9a7d2a,SUCCESS
5e3e3d65-1b64-47a3-ac0b-4512836128b2,2025-09-01T13:21:00,10.0.0.1,17.112.123.147,8080,HTTPS,70815,5fb2a072-2bab-4b94-9109-9cbea70c5438,SUCCESS
599273c1-9d4e-4bb6-8a02-313712dd3cba,2025-09-01T13:21:00,10.0.0.1,54.233.150.8,22,HTTP,78197,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
c9bd6355-0db9-477f-8900-9b3a369dac20,2025-09-01T13:21:00,10.0.0.1,210.132.172.39,22,HTTP,66872,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,SUCCESS
13be4ff8-912e-4e85-b008-c076261b698e,2025-09-01T13:21:00,10.0.0.1,144.227.73.215,80,HTTPS,37831,89e53854-09b7-4b59-8352-a231c51f8687,SUCCESS
48d357a4-acc0-41cf-bcc3-624fd1a0a894,2025-09-01T13:21:00,10.0.0.1,60.249.234.138,443,HTTP,74948,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,SUCCESS
9993667d-c5a5-4a50-9181-5eff6a0f31bb,2025-09-01T13:21:00,10.0.0.1,141.142.19.155,80,TCP,12446,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
a1e6db71-d55b-4df6-ad4f-e9cda3e711d9,2025-09-01T13:26:00,10.0.0.1,162.201.117.233,80,TCP,17404,4b7e389e-8c78-4e72-ab0b-774df43b399e,SUCCESS
f666850b-8934-404e-af1f-cdd9213014c9,2025-09-01T13:26:00,10.0.0.1,177.230.113.168,80,HTTP,49142,4663d48b-596a-4f39-b714-8d69ac9a7d2a,SUCCESS
b9619be0-1a9d-4a21-9c68-7a3b10aeddfa,2025-09-01T13:26:00,10.0.0.1,13.219.10.120,8080,HTTPS,2955,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
5d81a29e-25b1-454c-b334-45699fb3b1be,2025-09-01T13:26:00,10.0.0.1,46.165.101.46,443,HTTPS,91118,859c34dd-4540-49a3-b26d-f82b1455d905,SUCCESS
9149ef52-c29b-4c22-9518-07644d508145,2025-09-01T13:26:00,10.0.0.1,1.139.189.96,8080,HTTP,22740,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
ca8c8fa4-f8e3-4cc2-b0ce-9cb297fe4481,2025-09-01T13:26:00,10.0.0.1,159.43.18.123,80,HTTP,72701,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,SUCCESS
8cb4112a-488d-4866-96b2-b23b90c39caf,2025-09-01T13:26:00,10.0.0.1,184.135.42.161,22,HTTPS,51390,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
23b3f548-3401-460b-be88-55617e8afa74,2025-09-01T13:26:00,10.0.0.1,198.8.28.225,443,TCP,14894,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
3bce156d-849d-4f8c-a2f3-3c004543a856,2025-09-01T13:26:00,10.0.0.1,136.92.15.79,22,HTTP,37188,4663d48b-596a-4f39-b714-8d69ac9a7d2a,SUCCESS
a496bd1a-b0b3-451e-8332-7fd2c34834d6,2025-09-01T13:26:00,10.0.0.1,54.191.238.242,8080,HTTP,4455,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
d5df3271-3f50-494b-9e07-a7600264ba1c,2025-09-01T13:34:00,10.0.0.1,79.6.237.224,80,HTTPS,5557,89e53854-09b7-4b59-8352-a231c51f8687,SUCCESS
4e6c881c-effc-4b4b-8a13-99c9f7286261,2025-09-01T13:34:00,10.0.0.1,112.133.127.76,8080,HTTPS,86498,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
ee2a40fe-3f04-449c-ad07-2f03cbce2cab,2025-09-01T13:34:00,10.0.0.1,133.184.198.118,22,HTTP,28266,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
498615d8-fb19-4009-8cd2-45a9760670a1,2025-09-01T13:34:00,10.0.0.1,96.135.166.108,80,HTTPS,18865,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
ee65b27f-dc68-436c-9147-270724e20c72,2025-09-01T13:34:00,10.0.0.1,93.99.49.143,8080,HTTPS,43017,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
c50998e4-eaaa-4e28-9e4e-2ca76a5eccf8,2025-09-01T13:34:00,10.0.0.1,189.170.59.117,8080,HTTP,86639,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
fca06809-fa1c-448b-b008-bbf5a461cad0,2025-09-01T13:34:00,10.0.0.1,143.26.115.11,80,HTTPS,2289,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,SUCCESS
9b1d44bd-81ac-47f2-812f-32a4442122f2,2025-09-01T13:34:00,10.0.0.1,190.113.66.197,443,HTTP,66367,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,SUCCESS
88b961ef-f8a4-4321-91c5-de9d9808f3b0,2025-09-01T13:34:00,10.0.0.1,151.22.138.68,80,HTTP,77605,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,SUCCESS
28941f6d-9b93-4a83-b4ed-c72154fbb82a,2025-09-01T13:34:00,10.0.0.1,73.109.163.110,443,HTTPS,84003,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,SUCCESS
49901e11-103e-4bf2-910d-e72ea2e88dd0,2025-09-01T13:45:00,10.0.0.1,147.206.90.72,22,HTTP,6524,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
07bad66d-96a1-423a-b453-e22fcd725201,2025-09-01T13:45:00,10.0.0.1,174.29.37.209,8080,HTTPS,2505,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,SUCCESS
3cf7f853-b26b-4134-b8b6-4f3561c10a03,2025-09-01T13:45:00,10.0.0.1,201.212.162.152,80,TCP,87480,859c34dd-4540-49a3-b26d-f82b1455d905,SUCCESS
4b388f04-7a60-431e-b788-b5e81836c824,2025-09-01T13:45:00,10.0.0.1,18.53.0.136,22,HTTPS,96375,859c34dd-4540-49a3-b26d-f82b1455d905,SUCCESS
e422f2ca-3620-4e2e-a4ff-2f9b7203cbb9,2025-09-01T13:45:00,10.0.0.1,122.118.53.244,22,HTTPS,43418,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,SUCCESS
897e4f02-1628-4994-9f05-3844d6e98b51,2025-09-01T13:45:00,10.0.0.1,110.2.206.71,80,HTTPS,60536,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
168af7de-4aca-4a47-85c0-8c656b1d81d5,2025-09-01T13:45:00,10.0.0.1,69.51.191.245,443,TCP,11551,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
76fe7d84-196e-4a31-86e3-194e3ead19d4,2025-09-01T13:45:00,10.0.0.1,9.231.212.144,22,HTTPS,27927,859c34dd-4540-49a3-b26d-f82b1455d905,SUCCESS
4941180e-c4ed-4f0b-a6c3-12d027c11ae6,2025-09-01T13:45:00,10.0.0.1,15.211.119.242,80,TCP,95070,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,SUCCESS
038a5898-62bf-4dcd-b8e9-a7d39e86dbef,2025-09-01T13:45:00,10.0.0.1,176.225.190.175,443,HTTPS,35044,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
28ce73eb-6fc3-40a7-89f4-634f77ca7e4c,2025-09-01T13:58:00,10.0.0.1,99.168.193.117,22,HTTP,10461,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
5c6b50ef-b936-4104-b6d1-3b9dfdf764b2,2025-09-01T13:58:00,10.0.0.1,62.35.2.114,80,HTTPS,39435,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
5379f1b4-a126-4425-b15c-caadb6687689,2025-09-01T13:58:00,10.0.0.1,192.242.251.135,80,HTTP,69384,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,SUCCESS
d7929ae1-5958-4cec-bf0f-60708dff71cd,2025-09-01T13:58:00,10.0.0.1,51.174.228.243,22,HTTPS,76362,4663d48b-596a-4f39-b714-8d69ac9a7d2a,SUCCESS
063219bd-300f-4032-af34-c3097bf30c0b,2025-09-01T13:58:00,10.0.0.1,135.60.8.17,22,HTTPS,87216,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,SUCCESS
1b1e09b3-ba94-41d6-a812-6f1c12bc716b,2025-09-01T13:58:00,10.0.0.1,200.52.71.56,443,TCP,16242,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
ff865401-39d1-4714-8de2-fb6d6387611e,2025-09-01T13:58:00,10.0.0.1,13.222.31.12,80,TCP,32503,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
a451dc1a-269e-497c-9082-0937a55600f4,2025-09-01T13:58:00,10.0.0.1,203.226.207.156,443,HTTP,87773,5fb2a072-2bab-4b94-9109-9cbea70c5438,SUCCESS
c113aae2-4f78-46d1-9823-d24ec00cf1ae,2025-09-01T13:58:00,10.0.0.1,218.10.228.48,443,HTTP,69370,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,SUCCESS
a6d0cef9-ddc6-44e1-b2c2-d540392b2ced,2025-09-01T13:58:00,10.0.0.1,191.123.5.121,443,TCP,18291,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
b146e6ef-4d97-45b4-9dbc-70094020b035,2025-09-01T14:08:00,10.0.0.1,1.230.238.84,80,TCP,84438,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,SUCCESS
f4f06b83-1a56-4577-ae25-47f3964f138b,2025-09-01T14:08:00,10.0.0.1,191.40.18.238,8080,TCP,65598,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
80b4b44b-603f-4929-ac7c-936889c945fc,2025-09-01T14:08:00,10.0.0.1,27.74.144.174,80,HTTPS,12929,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,SUCCESS
25d247f0-6a67-436f-941a-d21f84c52156,2025-09-01T14:08:00,10.0.0.1,62.198.128.146,8080,HTTPS,24055,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
3918e7f2-c9bc-4356-bda9-ee2a40605b3f,2025-09-01T14:08:00,10.0.0.1,105.226.66.157,8080,TCP,31294,5fb2a072-2bab-4b94-9109-9cbea70c5438,SUCCESS
ed84843c-3644-4622-91f9-3e03fcf23fae,2025-09-01T14:08:00,10.0.0.1,10.45.253.229,22,HTTPS,64301,89e53854-09b7-4b59-8352-a231c51f8687,SUCCESS
d6efbe6e-50e2-43db-b825-c7f6c190d8ae,2025-09-01T14:08:00,10.0.0.1,209.198.53.85,443,HTTPS,84239,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
2412befe-e4b0-4029-ac41-c465bbc55e68,2025-09-01T14:08:00,10.0.0.1,5.223.14.138,443,HTTP,81554,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
81270cdd-a0e9-4595-a403-5bd1f490a0f8,2025-09-01T14:08:00,10.0.0.1,195.112.183.84,443,HTTPS,47738,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
1fd3de66-91d7-4507-ad77-2fffd53eb7c1,2025-09-01T14:08:00,10.0.0.1,18.9.225.133,80,TCP,23862,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
c50650a6-ef79-449c-80ab-67d6ab2d41c8,2025-09-01T14:17:00,10.0.0.1,49.82.237.156,443,TCP,33435,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,SUCCESS
da622b2c-e1c0-4325-8e0c-23765c9152ef,2025-09-01T14:17:00,10.0.0.1,40.54.137.137,80,HTTP,50187,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
174ae938-0030-4a03-a792-4f25c048b4e4,2025-09-01T14:17:00,10.0.0.1,218.232.33.254,22,TCP,83369,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
580bb208-25ce-481b-9d8a-5126afca02ee,2025-09-01T14:17:00,10.0.0.1,63.159.57.168,22,HTTP,43940,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,SUCCESS
9fff3a91-224d-498a-a790-66a5eb8ecbf7,2025-09-01T14:17:00,10.0.0.1,63.133.62.103,8080,TCP,91073,4b7e389e-8c78-4e72-ab0b-774df43b399e,SUCCESS
fe18ed07-74b3-4ca0-888f-52e86913c398,2025-09-01T14:17:00,10.0.0.1,121.132.98.254,443,TCP,50884,b92c2609-888c-471e-bf61-4363556df9d8,SUCCESS
566654f8-65a4-4a39-b9a5-66e31ef90bc9,2025-09-01T14:17:00,10.0.0.1,191.132.232.40,22,TCP,14303,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,SUCCESS
ef1554ce-0ce9-4549-a4f7-efe36cc92718,2025-09-01T14:17:00,10.0.0.1,59.114.208.120,22,HTTPS,71322,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
75444c70-3262-48c4-80f2-6d30b839a61c,2025-09-01T14:17:00,10.0.0.1,169.188.31.20,80,HTTPS,41747,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
ee52e3e3-4531-4d42-9b7c-96024a0fc8e4,2025-09-01T14:17:00,10.0.0.1,1.41.175.216,80,TCP,65332,7cd584de-ca92-465c-8ea8-5f7ad356bee6,SUCCESS
743290a2-4e78-4090-a078-467fadd7212b,2025-09-01T14:27:00,10.0.0.1,20.83.185.109,80,HTTP,25900,4663d48b-596a-4f39-b714-8d69ac9a7d2a,SUCCESS
30d1ea6d-4fbd-4635-a072-eea261ffec2c,2025-09-01T14:27:00,10.0.0.1,105.80.117.86,8080,HTTP,85004,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
ec8e616c-04e7-4d5f-94dd-ccaa1d1ec617,2025-09-01T14:27:00,10.0.0.1,149.216.221.12,22,HTTPS,57151,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,SUCCESS
15554c62-2351-4c23-ae01-06efacd80942,2025-09-01T14:27:00,10.0.0.1,66.69.0.1,22,HTTPS,10756,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
ac4fda54-052c-44c9-8429-97d05c079f9f,2025-09-01T14:27:00,10.0.0.1,25.98.227.67,22,HTTP,33513,ac5e7ada-2f2f-4292-a0e4-18083982547a,SUCCESS
1d43b4d9-2a85-47e8-add6-2a3568942bba,2025-09-01T14:27:00,10.0.0.1,137.215.187.18,80,HTTPS,47297,4663d48b-596a-4f39-b714-8d69ac9a7d2a,SUCCESS
a6848c5f-3099-4800-9407-47f09ee7dd65,2025-09-01T14:27:00,10.0.0.1,107.91.92.153,8080,HTTP,49742,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,SUCCESS
2637804d-bce9-4260-a8b9-ccef856b5fb9,2025-09-01T14:27:00,10.0.0.1,130.197.9.211,8080,TCP,49554,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,SUCCESS
